match_id,date,team1,team2,venue,city,toss_winner,toss_decision,winner,match_type,outcome_result
1543373,2026-07-12,Hungary,Turkey,"Svanholm Park, Brondby",Brondby,Hungary,bat,Hungary,T20,completed
1543374,2026-07-12,Serbia,Gibraltar,Koge Cricket Club,Koge,Gibraltar,field,Gibraltar,T20,completed
1543375,2026-07-13,Denmark,Hungary,"Svanholm Park, Brondby",Brondby,Denmark,bat,Denmark,T20,completed
1543376,2026-07-13,Turkey,Estonia,"Svanholm Park, Brondby",Brondby,Turkey,bat,Estonia,T20,completed
1543377,2026-07-14,Serbia,Estonia,Koge Cricket Club,Koge,Serbia,bat,Estonia,T20,completed
1543378,2026-07-14,Norway,Gibraltar,Koge Cricket Club,Koge,Norway,bat,Norway,T20,completed
1544120,2026-07-14,Hungary,Belgium,"Svanholm Park, Brondby",Brondby,Hungary,bat,Belgium,T20,completed
1544121,2026-07-14,Denmark,Romania,"Svanholm Park, Brondby",Brondby,Romania,field,Denmark,T20,completed
1545655,2026-08-06,Mexico,Panama,"Los Pinos Polo Club 1, Cundinamarca",Bogota,Panama,field,Panama,T20,completed
1545656,2026-08-07,Panama,Brazil,"Los Pinos Polo Club 1, Cundinamarca",Bogota,Brazil,field,Brazil,T20,completed
1545657,2026-08-08,Brazil,Mexico,"Los Pinos Polo Club 1, Cundinamarca",Bogota,Mexico,field,Brazil,T20,completed
1545658,2026-08-08,Peru,Panama,"Los Pinos Polo Club 2, Cundinamarca",Bogota,Panama,field,Panama,T20,completed
1545659,2026-08-08,Mexico,Peru,"Los Pinos Polo Club 1, Cundinamarca",Bogota,Mexico,bat,Mexico,T20,completed
1545660,2026-08-14,Finland,Spain,Kerava National Cricket Ground,Kerava,Spain,field,Spain,T20,completed
1545661,2026-08-14,Portugal,Israel,Tikkurila Cricket Ground,Vantaa,Israel,field,Portugal,T20,completed
1545662,2026-08-14,Luxembourg,Isle of Man,Kerava National Cricket Ground,Kerava,Isle of Man,field,Isle of Man,T20,completed
1545663,2026-08-14,Germany,Czech Republic,Tikkurila Cricket Ground,Vantaa,Germany,bat,Germany,T20,completed
1545664,2026-08-15,Greece,Czech Republic,Kerava National Cricket Ground,Kerava,Greece,bat,Czech Republic,T20,completed
1545665,2026-08-15,Isle of Man,Spain,Tikkurila Cricket Ground,Vantaa,Spain,field,Spain,T20,completed
1545666,2026-08-15,Germany,Portugal,Kerava National Cricket Ground,Kerava,Portugal,field,Portugal,T20,completed
1545667,2026-08-15,Finland,Bulgaria,Tikkurila Cricket Ground,Vantaa,Bulgaria,field,Finland,T20,completed
1545668,2026-08-17,Israel,Germany,Kerava National Cricket Ground,Kerava,Israel,bat,Germany,T20,completed
1545669,2026-08-17,Isle of Man,Bulgaria,Tikkurila Cricket Ground,Vantaa,Bulgaria,field,Isle of Man,T20,completed
1545670,2026-08-17,Greece,Portugal,Kerava National Cricket Ground,Kerava,Portugal,field,Portugal,T20,completed
1545671,2026-08-17,Spain,Luxembourg,Tikkurila Cricket Ground,Vantaa,Luxembourg,field,Spain,T20,completed
1545672,2026-08-18,Greece,Germany,Kerava National Cricket Ground,Kerava,Germany,field,Germany,T20,completed
1545673,2026-08-18,Finland,Luxembourg,Tikkurila Cricket Ground,Vantaa,Finland,bat,Finland,T20,completed
1545674,2026-08-18,Czech Republic,Israel,Kerava National Cricket Ground,Kerava,Czech Republic,bat,Israel,T20,completed
1545675,2026-08-18,Bulgaria,Spain,Tikkurila Cricket Ground,Vantaa,Bulgaria,bat,Spain,T20,completed
1545676,2026-08-20,Bulgaria,Luxembourg,Kerava National Cricket Ground,Kerava,Luxembourg,field,Bulgaria,T20,completed
1545677,2026-08-20,Portugal,Czech Republic,Tikkurila Cricket Ground,Vantaa,Portugal,bat,Portugal,T20,completed
1545679,2026-08-20,Israel,Greece,Tikkurila Cricket Ground,Vantaa,Greece,field,Israel,T20,completed
1545680,2026-08-21,Germany,Finland,Kerava National Cricket Ground,Kerava,Germany,bat,Germany,T20,completed
1545681,2026-08-21,Bulgaria,Czech Republic,Tikkurila Cricket Ground,Vantaa,Czech Republic,field,Czech Republic,T20,completed
1545682,2026-08-21,Israel,Isle of Man,Tikkurila Cricket Ground,Vantaa,Isle of Man,field,Isle of Man,T20,completed
1545683,2026-08-21,Portugal,Spain,Kerava National Cricket Ground,Kerava,Spain,field,Portugal,T20,completed
1546377,2026-07-25,France,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,France,bat,Romania,T20,completed
1546378,2026-07-25,Austria,Turkey,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Turkey,field,Austria,T20,completed
1546379,2026-07-26,Romania,Austria,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Austria,field,Austria,T20,completed
1546380,2026-07-26,Turkey,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Turkey,bat,Romania,T20,completed
1546381,2026-07-27,France,Turkey,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,France,bat,France,T20,completed
1546382,2026-07-27,Israel,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,field,Romania,T20,completed
1546383,2026-07-28,Israel,Austria,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Israel,bat,Austria,T20,completed
1546384,2026-07-28,Turkey,Israel,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Israel,field,Turkey,T20,completed
1546385,2026-07-28,France,Austria,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,France,bat,France,T20,completed
1546386,2026-07-29,Israel,France,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Israel,bat,France,T20,completed
1546387,2026-07-29,Turkey,France,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Turkey,bat,France,T20,completed
1546388,2026-07-30,Austria,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,field,Romania,T20,completed
1546389,2026-07-30,France,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,France,bat,France,T20,completed
1547089,2026-08-11,Zambia,Rwanda,"TCA Oval, Blantyre",Blantyre,Rwanda,field,Rwanda,T20,completed
1547090,2026-08-11,Malawi,Zambia,"TCA Oval, Blantyre",Blantyre,Zambia,field,Malawi,T20,completed
1547091,2026-08-12,Malawi,Rwanda,"TCA Oval, Blantyre",Blantyre,Rwanda,field,Rwanda,T20,completed
1547092,2026-08-12,Zambia,Rwanda,"TCA Oval, Blantyre",Blantyre,Zambia,bat,Zambia,T20,completed
1547094,2026-08-14,Malawi,Rwanda,"TCA Oval, Blantyre",Blantyre,Rwanda,field,Malawi,T20,completed
1547095,2026-08-15,Rwanda,Zambia,"TCA Oval, Blantyre",Blantyre,Zambia,field,Zambia,T20,completed
1547096,2026-08-15,Zambia,Malawi,"TCA Oval, Blantyre",Blantyre,Zambia,bat,Zambia,T20,completed
1547097,2026-08-16,Malawi,Rwanda,"TCA Oval, Blantyre",Blantyre,Malawi,bat,Rwanda,T20,completed
1548122,2026-07-31,Bahrain,Kenya,"Gymkhana Club Ground, Nairobi",Nairobi,Bahrain,bat,Bahrain,T20,completed
1548123,2026-08-01,Bahrain,Kenya,"Gymkhana Club Ground, Nairobi",Nairobi,Kenya,field,Kenya,T20,completed
1549355,2026-08-09,Brazil,Panama,"Los Pinos Polo Club 1, Cundinamarca",Bogota,Panama,field,Brazil,T20,completed
1549394,2026-08-11,Germany,Finland,Kerava National Cricket Ground,Kerava,Germany,bat,Germany,T20,completed
211028,2005-06-13,England,Australia,The Rose Bowl,Southampton,England,bat,England,T20,completed
211048,2005-02-17,New Zealand,Australia,Eden Park,Auckland,Australia,bat,Australia,T20,completed
222678,2005-10-21,South Africa,New Zealand,New Wanderers Stadium,Johannesburg,New Zealand,field,New Zealand,T20,completed
225263,2006-08-28,England,Pakistan,County Ground,Bristol,England,bat,Pakistan,T20,completed
225271,2006-06-15,England,Sri Lanka,The Rose Bowl,Southampton,Sri Lanka,bat,Sri Lanka,T20,completed
226374,2006-01-09,Australia,South Africa,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Australia,bat,Australia,T20,completed
238195,2006-02-24,South Africa,Australia,New Wanderers Stadium,Johannesburg,South Africa,bat,South Africa,T20,completed
249227,2007-01-09,Australia,England,Sydney Cricket Ground,Sydney Cricket Ground,Australia,bat,Australia,T20,completed
251487,2006-12-22,New Zealand,Sri Lanka,Westpac Stadium,Wellington,New Zealand,bat,Sri Lanka,T20,completed
251488,2006-12-26,New Zealand,Sri Lanka,Eden Park,Auckland,New Zealand,field,New Zealand,T20,completed
255954,2006-12-01,South Africa,India,New Wanderers Stadium,Johannesburg,South Africa,bat,India,T20,completed
258463,2007-06-28,England,West Indies,Kennington Oval,London,West Indies,bat,West Indies,T20,completed
258464,2007-06-29,England,West Indies,Kennington Oval,London,West Indies,bat,England,T20,completed
287853,2007-09-11,South Africa,West Indies,New Wanderers Stadium,Johannesburg,South Africa,field,South Africa,T20,completed
287854,2007-09-12,Kenya,New Zealand,Kingsmead,Durban,New Zealand,field,New Zealand,T20,completed
287855,2007-09-12,Pakistan,Scotland,Kingsmead,Durban,Scotland,field,Pakistan,T20,completed
287856,2007-09-12,Australia,Zimbabwe,Newlands,Cape Town,Australia,bat,Zimbabwe,T20,completed
287857,2007-09-13,Bangladesh,West Indies,New Wanderers Stadium,Johannesburg,Bangladesh,field,Bangladesh,T20,completed
287858,2007-09-13,England,Zimbabwe,Newlands,Cape Town,England,bat,England,T20,completed
287860,2007-09-14,Kenya,Sri Lanka,New Wanderers Stadium,Johannesburg,Kenya,field,Sri Lanka,T20,completed
287861,2007-09-14,Australia,England,Newlands,Cape Town,England,bat,Australia,T20,completed
287863,2007-09-15,New Zealand,Sri Lanka,New Wanderers Stadium,Johannesburg,New Zealand,bat,Sri Lanka,T20,completed
287864,2007-09-15,South Africa,Bangladesh,Newlands,Cape Town,South Africa,field,South Africa,T20,completed
287865,2007-09-16,India,New Zealand,New Wanderers Stadium,Johannesburg,India,field,New Zealand,T20,completed
287866,2007-09-16,Australia,Bangladesh,Newlands,Cape Town,Australia,field,Australia,T20,completed
287867,2007-09-16,South Africa,England,Newlands,Cape Town,England,field,South Africa,T20,completed
287868,2007-09-17,Pakistan,Sri Lanka,New Wanderers Stadium,Johannesburg,Sri Lanka,field,Pakistan,T20,completed
287869,2007-09-18,England,New Zealand,Kingsmead,Durban,England,field,New Zealand,T20,completed
287870,2007-09-18,Australia,Pakistan,New Wanderers Stadium,Johannesburg,Pakistan,field,Pakistan,T20,completed
287871,2007-09-18,Bangladesh,Sri Lanka,New Wanderers Stadium,Johannesburg,Bangladesh,field,Sri Lanka,T20,completed
287872,2007-09-19,South Africa,New Zealand,Kingsmead,Durban,South Africa,field,South Africa,T20,completed
287873,2007-09-19,England,India,Kingsmead,Durban,India,bat,India,T20,completed
287874,2007-09-20,Australia,Sri Lanka,Newlands,Cape Town,Australia,field,Australia,T20,completed
287875,2007-09-20,Bangladesh,Pakistan,Newlands,Cape Town,Pakistan,field,Pakistan,T20,completed
287876,2007-09-20,South Africa,India,Kingsmead,Durban,India,bat,India,T20,completed
287877,2007-09-22,New Zealand,Pakistan,Newlands,Cape Town,New Zealand,bat,Pakistan,T20,completed
287878,2007-09-22,Australia,India,Kingsmead,Durban,India,bat,India,T20,completed
287879,2007-09-24,India,Pakistan,New Wanderers Stadium,Johannesburg,India,bat,India,T20,completed
291343,2007-12-11,Australia,New Zealand,Western Australia Cricket Association Ground,Perth,Australia,bat,Australia,T20,completed
291356,2008-02-01,Australia,India,Melbourne Cricket Ground,Melbourne Cricket Ground,India,bat,Australia,T20,completed
296903,2008-06-13,England,New Zealand,Old Trafford,Manchester,England,field,England,T20,completed
297800,2007-10-20,India,Australia,Brabourne Stadium,Mumbai,Australia,bat,India,T20,completed
298795,2007-11-23,South Africa,New Zealand,New Wanderers Stadium,Johannesburg,South Africa,field,South Africa,T20,completed
298804,2008-01-18,South Africa,West Indies,New Wanderers Stadium,Johannesburg,South Africa,field,South Africa,T20,completed
300435,2008-02-05,New Zealand,England,Eden Park,Auckland,New Zealand,field,England,T20,completed
300436,2008-02-07,New Zealand,England,Jade Stadium,Christchurch,England,bat,England,T20,completed
306987,2007-09-01,Kenya,Bangladesh,Gymkhana Club Ground,Nairobi,Bangladesh,field,Bangladesh,T20,completed
306989,2007-09-02,Bangladesh,Pakistan,Gymkhana Club Ground,Nairobi,Bangladesh,field,Pakistan,T20,completed
306991,2007-09-04,Kenya,Pakistan,Gymkhana Club Ground,Nairobi,Kenya,bat,Pakistan,T20,completed
319112,2007-12-16,South Africa,West Indies,St George's Park,Port Elizabeth,West Indies,field,West Indies,T20,completed
319142,2008-06-20,West Indies,Australia,"Kensington Oval, Bridgetown",Barbados,West Indies,field,West Indies,T20,completed
343764,2008-04-20,Pakistan,Bangladesh,National Stadium,Karachi,Pakistan,bat,Pakistan,T20,completed
350347,2008-11-05,South Africa,Bangladesh,New Wanderers Stadium,Johannesburg,Bangladesh,field,South Africa,T20,completed
350475,2009-03-27,South Africa,Australia,New Wanderers Stadium,Johannesburg,South Africa,field,South Africa,T20,completed
350476,2009-03-29,South Africa,Australia,SuperSport Park,Centurion,Australia,field,South Africa,T20,completed
351694,2009-01-11,Australia,South Africa,Melbourne Cricket Ground,Melbourne Cricket Ground,Australia,bat,Australia,T20,completed
351695,2009-01-13,Australia,South Africa,"Brisbane Cricket Ground, Woolloongabba",Brisbane,South Africa,bat,Australia,T20,completed
351696,2009-02-15,Australia,New Zealand,Sydney Cricket Ground,Sydney Cricket Ground,Australia,bat,Australia,T20,completed
352674,2009-03-15,West Indies,England,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,field,West Indies,T20,completed
354456,2008-08-03,Bermuda,Scotland,"Civil Service Cricket Club, Stormont",Belfast,Scotland,field,Scotland,T20,completed
355991,2009-06-05,England,Netherlands,Lord's,London,Netherlands,field,Netherlands,T20,completed
355992,2009-06-06,New Zealand,Scotland,Kennington Oval,London,New Zealand,field,New Zealand,T20,completed
355993,2009-06-06,Australia,West Indies,Kennington Oval,London,Australia,bat,West Indies,T20,completed
355994,2009-06-06,Bangladesh,India,Trent Bridge,Nottingham,India,bat,India,T20,completed
355995,2009-06-07,Scotland,South Africa,Kennington Oval,London,Scotland,field,South Africa,T20,completed
355996,2009-06-07,England,Pakistan,Kennington Oval,London,Pakistan,field,England,T20,completed
355997,2009-06-08,Bangladesh,Ireland,Trent Bridge,Nottingham,Ireland,field,Ireland,T20,completed
355998,2009-06-08,Australia,Sri Lanka,Trent Bridge,Nottingham,Sri Lanka,field,Sri Lanka,T20,completed
355999,2009-06-09,Netherlands,Pakistan,Lord's,London,Pakistan,bat,Pakistan,T20,completed
356000,2009-06-09,New Zealand,South Africa,Lord's,London,New Zealand,field,South Africa,T20,completed
356001,2009-06-10,India,Ireland,Trent Bridge,Nottingham,India,field,India,T20,completed
356002,2009-06-10,Sri Lanka,West Indies,Trent Bridge,Nottingham,West Indies,field,Sri Lanka,T20,completed
356003,2009-06-11,Ireland,New Zealand,Trent Bridge,Nottingham,Ireland,field,New Zealand,T20,completed
356004,2009-06-11,England,South Africa,Trent Bridge,Nottingham,England,bat,South Africa,T20,completed
356005,2009-06-12,Pakistan,Sri Lanka,Lord's,London,Sri Lanka,bat,Sri Lanka,T20,completed
356006,2009-06-12,India,West Indies,Lord's,London,India,bat,West Indies,T20,completed
356007,2009-06-13,South Africa,West Indies,Kennington Oval,London,West Indies,field,South Africa,T20,completed
356008,2009-06-13,New Zealand,Pakistan,Kennington Oval,London,New Zealand,bat,Pakistan,T20,completed
356009,2009-06-14,Ireland,Sri Lanka,Lord's,London,Sri Lanka,bat,Sri Lanka,T20,completed
356010,2009-06-14,England,India,Lord's,London,India,field,England,T20,completed
356011,2009-06-15,England,West Indies,Kennington Oval,London,England,bat,West Indies,T20,completed
356012,2009-06-15,Ireland,Pakistan,Kennington Oval,London,Pakistan,bat,Pakistan,T20,completed
356013,2009-06-16,New Zealand,Sri Lanka,Trent Bridge,Nottingham,Sri Lanka,bat,Sri Lanka,T20,completed
356014,2009-06-16,India,South Africa,Trent Bridge,Nottingham,South Africa,bat,South Africa,T20,completed
356015,2009-06-18,Pakistan,South Africa,Trent Bridge,Nottingham,Pakistan,bat,Pakistan,T20,completed
356016,2009-06-19,Sri Lanka,West Indies,Kennington Oval,London,West Indies,field,Sri Lanka,T20,completed
356017,2009-06-21,Pakistan,Sri Lanka,Lord's,London,Sri Lanka,bat,Pakistan,T20,completed
361530,2008-08-04,Ireland,Kenya,"Civil Service Cricket Club, Stormont",Belfast,Ireland,field,Ireland,T20,completed
361531,2008-08-04,Netherlands,Scotland,"Civil Service Cricket Club, Stormont",Belfast,Netherlands,field,Netherlands,T20,completed
361656,2008-10-11,Pakistan,Sri Lanka,Maple Leaf North-West Ground,King City,Pakistan,field,Pakistan,T20,completed
361660,2008-10-13,Pakistan,Sri Lanka,Maple Leaf North-West Ground,King City,Sri Lanka,field,Sri Lanka,T20,completed
366622,2009-02-27,New Zealand,India,Westpac Stadium,Wellington,New Zealand,field,New Zealand,T20,completed
366708,2008-12-28,New Zealand,West Indies,Seddon Park,Hamilton,New Zealand,bat,New Zealand,T20,completed
386494,2009-02-25,New Zealand,India,AMI Stadium,Christchurch,New Zealand,field,New Zealand,T20,completed
386535,2009-02-10,Sri Lanka,India,R Premadasa Stadium,Colombo,Sri Lanka,bat,India,T20,completed
387563,2009-11-13,South Africa,England,New Wanderers Stadium,Johannesburg,South Africa,field,England,T20,completed
387564,2009-11-15,South Africa,England,SuperSport Park,Centurion,South Africa,bat,South Africa,T20,completed
392615,2009-05-07,Australia,Pakistan,Dubai International Cricket Stadium,Dubai International Cricket Stadium,Pakistan,field,Pakistan,T20,completed
401076,2009-08-02,West Indies,Bangladesh,"Warner Park, Basseterre",St Kitts,Bangladesh,bat,West Indies,T20,completed
403375,2009-08-12,Sri Lanka,Pakistan,R Premadasa Stadium,Colombo,Pakistan,bat,Pakistan,T20,completed
403385,2009-09-02,Sri Lanka,New Zealand,R Premadasa Stadium,Colombo,New Zealand,bat,New Zealand,T20,completed
403386,2009-09-04,Sri Lanka,New Zealand,R Premadasa Stadium,Colombo,New Zealand,bat,New Zealand,T20,completed
406197,2010-02-21,Australia,West Indies,Bellerive Oval,Hobart,Australia,bat,Australia,T20,completed
406198,2010-02-23,Australia,West Indies,Sydney Cricket Ground,Sydney Cricket Ground,West Indies,bat,Australia,T20,completed
406207,2010-02-05,Australia,Pakistan,Melbourne Cricket Ground,Melbourne Cricket Ground,Australia,bat,Australia,T20,completed
412677,2010-04-30,West Indies,Ireland,Providence Stadium,Guyana,West Indies,bat,West Indies,T20,completed
412678,2010-04-30,New Zealand,Sri Lanka,Providence Stadium,Guyana,Sri Lanka,bat,New Zealand,T20,completed
412680,2010-05-01,Bangladesh,Pakistan,"Beausejour Stadium, Gros Islet",St Lucia,Pakistan,bat,Pakistan,T20,completed
412682,2010-05-02,India,South Africa,"Beausejour Stadium, Gros Islet",St Lucia,South Africa,field,India,T20,completed
412683,2010-05-02,Australia,Pakistan,"Beausejour Stadium, Gros Islet",St Lucia,Australia,bat,Australia,T20,completed
412684,2010-05-04,New Zealand,Zimbabwe,Providence Stadium,Guyana,New Zealand,field,New Zealand,T20,completed
412685,2010-05-03,West Indies,England,Providence Stadium,Guyana,West Indies,field,West Indies,T20,completed
412686,2010-05-03,Sri Lanka,Zimbabwe,Providence Stadium,Guyana,Sri Lanka,bat,Sri Lanka,T20,completed
412688,2010-05-05,Australia,Bangladesh,"Kensington Oval, Bridgetown",Barbados,Australia,bat,Australia,T20,completed
412689,2010-05-06,England,Pakistan,"Kensington Oval, Bridgetown",Barbados,England,field,England,T20,completed
412690,2010-05-06,New Zealand,South Africa,"Kensington Oval, Bridgetown",Barbados,South Africa,bat,South Africa,T20,completed
412691,2010-05-07,Australia,India,"Kensington Oval, Bridgetown",Barbados,India,field,Australia,T20,completed
412692,2010-05-07,West Indies,Sri Lanka,"Kensington Oval, Bridgetown",Barbados,Sri Lanka,bat,Sri Lanka,T20,completed
412693,2010-05-08,New Zealand,Pakistan,"Kensington Oval, Bridgetown",Barbados,Pakistan,field,New Zealand,T20,completed
412694,2010-05-08,England,South Africa,"Kensington Oval, Bridgetown",Barbados,England,bat,England,T20,completed
412695,2010-05-09,West Indies,India,"Kensington Oval, Bridgetown",Barbados,India,field,West Indies,T20,completed
412696,2010-05-09,Australia,Sri Lanka,"Kensington Oval, Bridgetown",Barbados,Australia,bat,Australia,T20,completed
